;ABERFORTH_DUMBLEDORE;ADALBART_SCHWAHFEL;NYMPHADORA_TONKS;ADRIAN_PUCEY;AGATHA_TIMMS;AGNES;AIDAN_LYNCH;ALASTOR_MOODY;ALBERICH_GRUNNION;ALBERT_RUNCORN;ALBUS_POTTER;ALBUS_DUMBLEDORE;ARCHIBALD_ALDERTON;ALECTO_CARROW;ALEXEI_LEWSKI;REGINALD_CATTERMOLE;ALFRED_CATTERMOLE;ALGIE_LONGBOTTOM;ALICE_LONGBOTTOM;ALICIA_SPINNET;ALIE_BADEEA;ALPHARD_BLACK;AMELIA_BONES;AMY_BENSON;AMYCUS_CARROW;ANDREW_KIRKE;ANDROMEDA_TONKS;ANGELINA_JOHNSON;ANTHONY_GOLDSTEIN;ANTIGONE_BUNGS;ANTONIN_DOLOHOW;APOLLYON_PRINGLE;ARABELLA_FIGG;ARAMINTA_BLACK;ARGUS_FILCH;ARIANA_DUMBLEDORE;ARKIE_ALDERTON;ARKIE_PHILPOTT;ARMANDO_DIPPET;ARNOLD_FRIEDLICH;ARTHUR_WEASLEY;BERTRAM_AUBREY;AUGUSTA_LONGBOTTOM;AUGUSTA_ROOKWOOD;AURORA_SINISTRA;AVERY_JR;AVERY_SR;RUPERT_BROOKSTANTON;MALCOLM_BADDOCK;LUDO_BAGMAN;MILLICENT_BAGNOLD;BATHILDA_BAGSHOT;BARTEMIUS_CROUCH_SR;BARTEMIUS_CROUCH_JR;BARNABAS_THE_BARMY;BARNEY_WEASLEY;THE_BLOODY_BARRON;BARRY_TROTTER;HETTY_BAYLISS;MARCUS_BELBY;KATIE_BELL;BELLATRIX_LESTRANGE;BENJY_FENWICK;BERNIE_PILLSWORTH;BERTHA_JORKINS;BERTIE_BOTT;BETTY_BRAITHWAITE;BILL_WEASLEY;BLAISE_ZABINI;MILES_BLETCHLEY;BOB_OGDEN;MELINDA_BOBBIN;BRODERICK_BODE;LUCIAN_BOLE;PIERRE_BONACCORD;LIBATIUS_BORAGE;MR_BORGIN;BORIS_THE_BEWILDERED;BOWMAN_WRIGHT;DAVID_BRADLEY;BRIAN_GAGWILDE;LAVENDER_BROWN;FRANK_BRYCE;MILICENT_BULSTRODE;CHARITY_BURBAGE;BELVINA_BURKE;EURIG_CADWALLADER;EDDIE_CARMICHAEL;CASSANDRA_TRELAWNEY;CASSIUS_WARRINGTON;CEDRIC_DIGGORY;CELECTSTINA_WARBECK;CHO_CHANG;CHARLIE_WEASLY;HERBERT_CHORLEY;CHUDLEY_CANNONS;CICERON_HARKISS;COLIN_CREEVEY;RITCHIE_COOTE;CORBAN_YAXLEY;CORMAC_MCLAGGEN;CORNELIUS_FUDGE;VINCENT_CRABBE;DIRK_CRESSWELL;DORIS_CROCKFORD;CUTHBERT_BINNS;HECTOR_DAGWORTH-GRANGER;DAMOCLES_BELBY;DAPHNE_GREENGRAS;DAVEY_GUDGEON;ROGER_DAVIES;DEAN_THOMAS;FLEUR_DELACOUR;PATRICK_DELANEY_PODMORE;DEMELZA_ROBINS;DENNIS_CREEVEY;PEREGRINE_DERRICK;DILYS_DERWENT;DRAGOMIR_DESPARD;DEXTER_FORTESCUE;DUDLEY_DURSLEY;DEDALUS_DIGGEL;IVOR_DILLONSBY;VASILY_DIMITROW;HAROLD_DINGLE;ELPHIAS_DODGE;DOLORES_UMBRIDGE;DORCAS_MEADOWES;DORIS_PURKISS;DRACO_MALFOY;DRAGOMIR_GORGOVITCH;MARIETTE_EDGECOMBE;EDWARD_LUPIN;EGBERT_THE_EGREGIOUS;EILEEN_PRINCE;ELDRED_WORPLE;ELEANOR_BRANSTONE;ELFRIDA_CLAGG;ELLADORA_BLACK;ELLIE_CATTERMOLE;ELOISE_MIDGEN;EMERIC_THE_EVIL;EMMELIE_VANCE;ENID_SMEEK;ERIC_MUNCH;ERNEST_PRANG;ERNIE_MACMILAN;EVAN_ROSIER;PROF_EVERARD;FABIAN_PREWETT;FAWKES;FENRIR_GREYBACK;DR_FILIBUSTER;FILIUS_FLITWICK;ORRTIZ_OFLAHERTY;MUNDUNGUS_FLETCHER;FLOREAN_FORTESCUE;FLORENCE_QUILEY;FRED_WEASLEY;FIRENZE;GABRIEL_GALE;GABRIELLE_DELACOUR;GALATEA_MERRYTHOUGHT;GARRICK_OLLIVANDER;MEROPE_GAUNT;GAWAIN_ROBARDS;GELLERT_GRINDELWALD;GEOFFREY_HOOPER;GEORGE_WEASLEY;GEORGI_ZDRAVKO;GIDEON_PREWETT;GILDEROY_LOCKHART;WILBERT_GIMPEL;GINNY_WEASLEY;GISELDA_MARCHBANKS;GLADYS_GUDGEON;GODRIC_GRYFFINDOR;GRAWP;GREGORY_GOYLE;GRAHAM_MONTAGUE;HERMINE_GRANGER;MYKEW_GREGOROWITSCH;GRIPHOOK;GRISELDA_MARCHBANKS;RUBEUS_HAGRID;HADRIAN_POTTER;HANNAH_ABBOTT;HARRY_POTTER;HARVEY_RIDGEBIT;HASSAN_MOSTAFA;HELENA_RAVENCLAW;HELGA_HUFFLEPUFF;HEPZIBAH_SMITH;HERBERT_BEERY;HESTIA_JONES;HORACE_SLUGHORN;OLIVE_HORNBY;HUGO_GRANGER-WEASLEY;HUMPHREY_BELCHER;IGNATIUS_PREWETT;IGNOTUS_PEVERELL;IGOR_KARKAROFF;IRMA_PRINCE;JACK_SLOPER;JAMES_POTTER;JANE_COURT;JIMMY_PEAKES;JOEY_JENKINS;JOHN_DAWLISH;JUSTIN_FINCH-FLETCHLEY;KASSANDRA_WABLATSCHKI;KENDRA_DUMBLEDORE;KENNETH_TOWLER;KENNETH_BRANAH;KINGSLEY_SHACKLEBOLT;KNUTBERT_MOCKRIDGE;KRAETZE;KRUMMBEIN;LADISLAW_ZAMOJSKI;LAURA_MADLEY;LEANNE;LEE_JORDAN;LILY_POTTER;LISA_TURPIN;LIVIUS;LOXIAS;LOUIS_WEASLEY;LUCIUS_MALFOY;LUCY_WEASLEY;LUNA_LOVEGOOD;MAFALDA_HOPFKIRCH;MAGDALENA_DURSLEY;MAGORIAN;MALKIN;MANDY_BROCKLEHURST;MARIETTA_EDGECOMBE;MARIUS_BLACK;MARLENE_MCKINNON;MARTIN_BECCLES;MARY_CATTERMOLE;MARY_MACDONALD;MYRTE;MAXINE_OFLAHERTY;MICHAEL_CORNER;MINERVA_MCGONAGALL;MIRIAM_STROUT;MISS_FAWCETT;MOLLY_WEASLEY;MORAG_MACDOUGAL;MORFIN_GAUNT;MORGANA;MR_BURKE;MR_OBLANSK;MRS_NORRIS;MULLET;MURIEL;NAGINI;NARZISSA_MALFOY;NEVILLE_LONGBOTTOM;FAST_KOPFLOSER_NICK;NICOLAS_FLAMEL;NORBERT;OLIVER_WOOD;OLYMPE_MAXIME;OSWALD_BEAMISH;OWEN_CLAUDWELL;PADMA_PATIL;PANSY_PARKINSON;PARVATI_PATIL;PATRICIA_STIMPSON;PEEVES;PENELOPE_CLEARWATER;PERCY_WEASLEY;PERKINS;PETER_PETTIGREW;PETUNIA_DURSLEY;PHINEAS_BLACK;PHINEAS_NIGELLUS_BLACK;PIERS_POLKISS;PIDWIDGEON;PIUS_TICKNESSE;POLIAKOFF;POMONA_SPROUT;POPPY_POMFREY;QUIGLEY;QUIRINIUS_QUIRELL;RABASTAN_LESTRANGE;REGULUS_BLACK;REMUS_LUPIN;RITA_KIMMKORN;RODDY_PONTNER;RODOLPHUS_LESTRANGE;ROMILDA_VANE;ROMULUS_LUPIN;RON_WEALSEY;RONAN;ROSE_GRANGER_WEASLEY;ROSE_ZELLER;ROSIE_WEALSEY;ROSMERTA;ROVENA_RAVENCLAW;RUBY;RUFUS_SCRIMGEOUR;SALAZAR_SLYTHERIN;SANGUINI;SAVAGE;SCABIOR;SCORPIUS_MALFOY;SEAMUS_FINNIGAN;SEIDENSCHNABEL;SELWYN;SEVERUS_SNAPE;SIRIUS_BLACK;STANLEY_SHUNPIKE;STEWART_ACKERLEY;STURGIS_PODMORE;SUMMBERBY;SUSAN_BONES;SYBILL_TRELAWNEY;TERENCE_HIGGS;TERRY_BOOT;THEODOR_NOTT;THORFINN_ROWLE;TIBBLES;TOFTY;TRAVERS;TREVOR;TROY;URQUHART;VAISEY;VERNON_DURSLEY;VERONICA_SMETHLEY;VICKY_FROBISHER;VIKTOR_KRUM;VINDICTUS_VIRIDIAN;VOLDEMORT;WAKANDA;WALDEN_MACNAIR;WILHELMINA_RAUE-PRITSCHE;WILKES;WILKIE_TWYCROSS;WILLY_WIDDERSHINS;WINKY;XENOPHILIUS_LOVEGOOD;ZACHARIAS_SMITH;DOBBY;HEDWIG;CORNELIUS_AGRIPPA
REGULUS_BLACK;0;0;1;1;4;0;0;5;0;1;0;67;0;9;0;2;0;0;12;0;0;51;4;3;15;1;86;0;0;0;15;0;1;0;4;0;0;0;3;1;10;0;0;3;0;0;75;0;2;0;0;1;30;2;0;0;1;0;0;0;1;150;2;0;1;1;0;4;11;0;0;0;3;0;0;0;0;0;0;0;0;0;10;0;1;1;0;0;0;0;3;0;1;5;0;0;0;1;0;3;1;3;4;0;0;4;0;0;3;1;1;2;0;0;0;0;0;0;0;0;6;1;0;0;0;0;1;4;0;109;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;40;0;5;0;7;0;3;0;3;2;0;5;0;0;0;0;1;0;0;2;0;5;0;4;2;0;6;0;0;3;0;4;4;131;0;0;0;5;0;4;391;0;0;1;1;0;0;0;51;0;1;0;0;0;2;5;0;167;2;0;1;3;0;0;0;0;0;14;0;0;0;0;0;0;2;105;0;0;0;14;165;1;4;0;0;0;2;0;0;0;9;1;0;7;1;0;6;14;0;0;9;0;0;6;0;0;1;0;0;5;169;3;1;9;0;2;0;0;1;0;1;0;0;1;0;2;0;32;3;5;3;0;0;0;0;1;6;0;0;116;0;95;1;0;38;0;1;22;0;1;0;26;1;0;1;2;8;0;0;0;0;2;0;2;696;1093;0;0;0;0;0;0;0;0;21;11;0;0;2;0;0;1;0;0;0;0;2;0;206;0;4;0;10;0;0;4;1;2;3;1;0
REMUS_LUPIN;16;0;79;33;10;1;0;394;0;4;2;1418;5;2;0;3;1;0;268;9;0;4;24;14;5;5;2879;26;3;0;20;0;17;0;39;3;0;0;0;0;339;0;20;3;6;0;18;0;0;2;3;7;14;0;0;0;3;0;0;0;76;117;5;6;3;11;1;288;91;0;1;3;1;1;0;0;0;2;0;0;2;36;176;2;8;0;0;0;4;2;24;4;14;185;0;1;0;28;3;7;4;38;13;0;0;15;1;0;105;1;45;37;132;1;3;3;1;0;0;0;79;13;0;0;0;10;43;101;0;770;0;0;453;1;4;0;0;0;1;4;0;0;74;0;0;0;4;127;0;15;15;373;1;104;0;43;10;0;400;1;0;7;0;8;5;5;31;0;243;0;10;31;0;503;0;0;53;0;14;28;1406;0;8;0;253;37;62;5853;2;0;16;2;0;1;78;104;0;2;0;1;3;13;13;0;4981;99;3;0;187;5;0;0;0;0;381;0;26;11;0;9;0;19;2730;4;0;0;6;312;26;130;1;2;0;6;7;2;19;255;2;0;385;3;0;17;627;1;0;429;0;0;5;0;0;3;0;15;10;141;284;35;3;0;34;4;0;0;18;30;10;0;14;2;56;0;3358;91;0;1;0;0;1;0;22;250;0;11;89;95;0;9;0;36;1;16;752;8;52;0;6;14;0;39;35;21;0;1;3;8;28;45;0;4683;9623;4;0;11;0;8;11;0;0;30;14;0;1;1;1;0;1;0;32;0;1;17;0;477;0;4;1;7;3;0;9;4;19;52;31;0
RITA_KIMMKORN;1;0;1;7;0;0;0;5;0;0;2;111;0;1;0;1;0;0;4;8;0;1;3;2;0;1;10;2;0;0;2;0;1;0;4;3;0;0;1;0;7;0;2;3;0;0;0;0;1;9;2;5;6;1;0;0;1;0;0;0;1;12;0;23;1;0;7;12;14;0;2;0;0;1;0;0;0;0;0;0;3;7;3;0;0;0;0;0;0;1;7;3;3;2;0;0;0;0;0;1;3;16;4;0;0;1;1;0;14;0;0;3;8;0;0;1;1;1;0;0;4;0;0;0;0;3;29;0;0;127;0;0;3;0;0;0;0;0;2;0;0;0;1;0;0;0;3;2;0;0;0;1;0;6;0;3;1;0;16;1;0;0;0;4;0;3;27;0;30;0;0;7;0;22;0;1;1;0;5;3;210;0;1;0;13;0;3;380;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;17;4;0;1;7;1;0;0;0;0;24;0;0;0;0;0;0;7;17;0;0;0;0;55;2;23;5;0;0;2;0;1;0;2;0;0;1;1;0;2;32;0;0;8;0;0;2;0;0;0;0;3;3;19;20;4;2;0;3;3;0;0;4;9;0;0;0;0;5;0;25;1;0;0;0;0;1;0;2;1;0;6;5;1;9;0;0;3;1;0;44;0;6;0;0;2;0;1;3;0;0;0;0;6;3;0;0;103;25;1;0;0;0;1;0;0;0;12;0;0;0;1;0;0;0;0;1;0;0;16;0;45;0;1;0;0;0;0;2;6;1;0;1;0
RODDY_PONTNER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RODOLPHUS_LESTRANGE;2;0;2;1;0;0;0;7;0;0;0;10;0;14;0;2;0;0;21;0;0;3;4;1;8;1;56;0;0;0;94;0;1;0;1;1;0;0;0;0;9;1;4;10;2;0;32;0;0;0;2;0;30;0;0;0;1;0;2;0;3;699;0;1;0;1;2;5;7;1;1;1;0;0;0;0;0;0;0;0;1;14;23;0;0;0;0;0;1;1;0;0;0;2;0;0;0;1;0;18;0;2;41;1;0;0;1;0;1;0;1;9;0;0;0;0;0;0;0;0;23;0;0;0;0;0;1;0;0;210;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;1;1;46;0;12;0;2;1;0;7;1;0;0;0;4;0;0;2;0;8;0;1;0;0;36;0;0;4;0;25;8;247;0;0;0;10;0;1;463;1;0;1;1;0;1;2;3;0;1;0;0;0;5;0;0;16;6;0;0;2;0;0;0;0;0;8;0;0;0;0;6;0;0;26;0;0;0;53;222;0;7;2;0;0;0;0;5;1;0;0;0;1;0;0;0;6;0;0;6;0;0;1;0;0;0;0;1;8;146;114;1;4;0;1;1;0;0;4;6;2;0;0;0;3;0;13;3;0;0;0;0;3;0;3;3;0;0;427;38;36;3;0;0;0;0;130;1;0;0;0;1;0;1;1;11;0;0;19;2;22;0;2;165;106;0;0;0;0;1;0;0;0;13;33;0;0;13;2;0;0;0;3;0;0;0;0;178;0;18;0;2;0;0;19;0;1;6;0;0
ROMILDA_VANE;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;1;0;1;1;4;3;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;3;10;0;0;2;0;0;0;0;0;0;0;0;0;28;1;1;0;0;0;0;0;0;0;1;5;2;0;0;0;1;2;1;6;1;0;0;0;0;0;0;17;0;0;8;2;0;1;3;0;0;0;0;0;0;0;0;0;0;2;0;0;21;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;2;0;0;3;0;0;0;0;0;1;6;0;0;0;0;32;0;0;0;0;2;0;38;0;0;0;0;0;7;74;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;2;1;0;0;0;0;8;0;0;0;0;1;0;0;0;0;1;4;1;0;0;0;0;0;2;0;15;0;0;0;0;3;1;0;0;0;0;0;0;0;1;3;0;0;2;0;0;0;0;0;0;0;1;1;1;16;0;1;0;2;0;0;0;6;21;15;1;0;1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;42;0;0;0;0;1;0;0;0;0;0;0;0;3;4;0;0;7;1;1;0;0;0;2;0;0;1;2;0;0;0;0;1;0;0;0;0;0;3;3;0;4;0;0;0;0;0;0;1;0;8;0;0;0
ROMULUS_LUPIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RON_WEALSEY;28;0;7;126;5;4;2;157;0;6;2;1118;0;6;0;7;10;2;90;44;0;0;39;44;2;20;333;220;35;0;12;0;5;0;76;21;0;0;0;1;641;1;4;3;6;0;7;0;2;6;35;3;21;3;0;6;4;0;1;6;168;181;0;0;0;13;0;714;1312;6;5;10;1;0;0;1;9;1;1;0;6;1397;21;18;1;7;5;2;0;19;100;2;159;577;0;49;0;45;12;19;114;33;137;0;0;24;0;1;315;0;7;734;354;0;26;30;0;0;1;0;235;2;0;0;0;2;190;2;0;6560;0;2;141;0;3;0;6;0;0;2;7;0;3;0;0;0;71;14;1;60;15;53;3;82;0;35;10;0;1677;8;0;56;0;48;8;27;59;4;2298;1;8;128;0;7067;1;0;46;8;151;20;24699;1;34;1;699;1;252;28442;0;0;11;11;1;1;5;176;0;181;0;1;0;9;21;8;340;59;12;0;63;27;0;1;3;0;383;0;219;117;0;4;14;151;287;17;0;0;25;269;56;1043;12;12;0;25;21;16;1;6;2;1;33;29;0;38;696;0;0;1127;2;0;14;0;0;6;1;46;34;113;2232;58;20;17;98;8;0;2;138;709;210;0;17;13;726;4;186;34;1;0;0;32;4;1;19;228;1;23;18;22;752;44;0;130;42;0;0;0;265;0;8;18;2;105;25;33;4;5;11;159;741;41;2;2444;775;3;1;2;0;68;35;4;31;176;15;0;0;11;4;1;3;0;33;0;5;328;0;623;0;3;3;2;0;0;24;14;29;120;68;2
RONAN;0;0;0;0;0;0;0;0;0;0;0;1;21;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROSE_GRANGER_WEASLEY;2;1;1;26;0;0;2;4;0;0;14;489;1;2;0;0;0;0;45;19;1;1;13;0;0;3;38;15;1;0;1;0;0;0;0;1;1;0;0;4;28;1;1;0;0;0;9;0;0;0;4;1;1;0;0;1;3;0;0;1;21;57;0;0;0;2;0;15;34;0;0;7;0;0;0;0;0;1;0;0;1;25;3;3;7;0;0;0;2;18;8;0;5;19;0;0;0;3;0;0;3;1;1;0;0;2;0;0;135;0;3;22;14;0;0;3;0;0;0;0;15;0;0;0;0;0;5;1;0;405;0;1;61;0;1;0;2;0;0;1;0;0;1;0;0;0;0;16;2;1;11;2;0;11;0;0;2;0;65;0;0;4;0;17;0;0;4;0;49;0;1;3;0;121;0;0;5;0;3;0;600;0;0;0;20;1;9;591;3;0;5;1;0;0;0;6;0;335;0;0;0;0;3;1;309;33;5;0;3;1;0;0;5;0;4;0;0;0;0;3;1;12;225;1;0;0;43;26;30;37;0;0;0;3;0;1;0;3;2;0;31;6;0;4;45;1;0;125;0;0;0;0;0;0;0;0;0;38;36;1;0;0;9;1;2;2;0;13;1;0;3;3;19;0;9;10;0;0;0;0;0;0;2;13;0;0;0;1;52;6;0;0;0;0;265;0;0;0;24;0;22;4;0;2;1;0;0;726;20;0;10;142;89;2;0;0;0;0;3;0;0;22;1;0;0;0;0;4;2;0;2;0;3;4;0;39;0;0;16;0;0;0;0;1;5;2;1;0
ROSE_ZELLER;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;4;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROSIE_WEALSEY;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;12;0;0;0;0;2;0;0;0;0;0;0;13;0;0;0;3;0;2;23;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;26;6;0;0;0;0;0;8;0;24;0;0;1;0;1;0;0;0;0;0;9;0;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROSMERTA;8;0;0;3;0;0;0;1;0;0;0;27;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;11;0;0;0;0;5;0;0;0;0;1;0;1;0;0;3;0;0;1;0;11;0;0;0;0;0;0;31;0;0;0;12;0;1;79;0;0;0;1;0;0;0;8;0;0;0;0;0;0;0;0;19;4;1;0;1;0;0;0;0;0;3;0;0;0;0;0;1;1;7;0;0;0;0;1;1;3;0;0;0;0;0;0;0;2;0;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;6;11;0;1;0;1;0;0;0;1;2;2;0;1;0;0;0;12;0;0;0;0;0;0;0;1;1;0;0;2;1;14;2;0;1;1;0;18;0;0;0;1;0;0;2;2;0;0;1;6;3;4;0;0;25;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0
